TRANSACTION_ID,LINE_ITEM_ID,CUSTOMER_ID,TRANSACTION_DT,STORE_ID,CHANNEL_TYPE,PRODUCT_ID,QTY,UNIT_PRICE
S0000600366,1,28275,2018-04-17 15:09:00.000,106,S,900,4,0.99
S0000600367,1,28291,2018-04-01 14:52:00.000,32,S,901,6,2.15
S0000600368,1,28356,2018-03-26 06:35:00.000,26,S,900,3,0.99
S0000600369,1,28364,2018-04-09 18:51:00.000,106,S,906,8,24.99
S0000600370,1,28624,2018-05-06 11:34:00.000,91,S,900,3,0.99
S0000600371,1,28741,2018-03-15 17:39:00.000,90,S,907,3,89.99
S0000600372,1,28747,2018-04-28 01:38:00.000,105,S,910,1,1.99
S0000600373,1,28830,2018-04-07 13:34:00.000,106,S,902,5,2.89
S0000600374,1,28855,2018-04-10 21:43:00.000,39,S,907,2,89.99
S0000600375,1,28912,2018-04-26 06:09:00.000,41,S,908,2,82
S0000600376,1,28940,2018-03-24 17:40:00.000,40,S,907,2,89.99
S0000600377,1,29133,2018-04-09 17:11:00.000,91,S,901,5,2.15
S0000600378,1,29162,2018-04-19 07:04:00.000,60,S,903,5,299.99
S0000600379,1,29186,2018-04-05 08:32:00.000,48,S,904,5,5.89
S0000600380,1,29198,2018-04-01 20:14:00.000,36,S,905,6,399.89
S0000600381,1,29320,2018-03-30 14:01:00.000,68,S,907,1,89.99
S0000600382,1,29333,2018-05-09 09:14:00.000,88,S,901,1,2.15
S0000600383,1,29427,2018-05-13 02:44:00.000,97,S,908,4,82
S0000600384,1,29536,2018-04-15 22:36:00.000,85,S,904,3,5.89
S0000600385,1,29570,2018-05-15 08:40:00.000,101,S,910,4,1.99
S0000600386,1,29609,2018-03-30 14:41:00.000,119,S,908,3,82
S0000600387,1,29746,2018-04-27 21:37:00.000,60,S,907,7,89.99
S0000600388,1,29783,2018-04-08 06:12:00.000,31,S,907,2,89.99
S0000600389,1,29969,2018-04-17 01:34:00.000,114,S,904,1,5.89
S0000600390,1,29979,2018-04-25 12:08:00.000,118,S,907,8,89.99
S0000600391,1,30013,2018-03-21 16:52:00.000,50,S,906,3,24.99
S0000600392,1,30030,2018-05-04 09:46:00.000,36,S,901,1,2.15
S0000600393,1,30118,2018-04-16 05:22:00.000,24,S,902,7,2.89
S0000600394,1,30196,2018-04-13 13:07:00.000,35,S,906,4,24.99
S0000600395,1,30237,2018-04-02 14:42:00.000,106,S,905,8,399.89
S0000600396,1,30242,2018-03-20 11:04:00.000,32,S,908,7,82
S0000600397,1,30325,2018-04-16 17:24:00.000,76,S,911,1,80
S0000600398,1,30385,2018-04-30 15:39:00.000,22,S,910,6,1.99
S0000600399,1,30693,2018-04-24 10:31:00.000,105,S,911,5,80
S0000600400,1,30739,2018-03-19 12:32:00.000,115,S,903,1,299.99
S0000600401,1,30812,2018-03-27 01:49:00.000,115,S,901,2,2.15
S0000600402,1,30908,2018-04-30 20:02:00.000,25,S,911,1,80
S0000600403,1,30990,2018-04-29 15:40:00.000,110,S,906,5,24.99
S0000600404,1,31058,2018-03-25 11:22:00.000,60,S,907,5,89.99
S0000600405,1,31092,2018-03-17 17:34:00.000,44,S,911,7,80
S0000600406,1,31175,2018-05-06 16:31:00.000,65,S,910,5,1.99
S0000600407,1,31236,2018-04-08 20:38:00.000,115,S,911,5,80
S0000600408,1,31274,2018-05-01 17:47:00.000,31,S,906,5,24.99
S0000600409,1,31342,2018-05-06 20:02:00.000,38,S,904,1,5.89
S0000600410,1,31380,2018-05-03 15:00:00.000,68,S,909,1,190.5
S0000600411,1,31399,2018-04-28 07:04:00.000,69,S,911,1,80
S0000600412,1,31622,2018-05-09 05:45:00.000,101,S,900,6,0.99
S0000600413,1,31725,2018-04-02 13:58:00.000,31,S,909,7,190.5
S0000600414,1,31758,2018-05-15 07:15:00.000,73,S,901,8,2.15
S0000600415,1,31910,2018-05-08 10:19:00.000,74,S,901,5,2.15
S0000600416,1,31963,2018-05-01 12:34:00.000,48,S,902,5,2.89
S0000600417,1,32095,2018-05-12 06:34:00.000,41,S,903,5,299.99
S0000600418,1,32097,2018-04-12 05:24:00.000,82,S,909,7,190.5
S0000600419,1,32114,2018-04-13 20:37:00.000,76,S,910,2,1.99
S0000600420,1,32370,2018-03-13 03:42:00.000,108,S,910,3,1.99
S0000600421,1,32386,2018-04-10 17:15:00.000,47,S,903,2,299.99
S0000600422,1,32443,2018-05-06 19:41:00.000,35,S,903,5,299.99
S0000600423,1,32634,2018-04-15 00:16:00.000,39,S,911,7,80
S0000600424,1,32788,2018-05-08 17:33:00.000,39,S,909,3,190.5
S0000600425,1,32858,2018-05-06 22:53:00.000,71,S,900,3,0.99
S0000600426,1,33030,2018-04-17 15:56:00.000,61,S,910,7,1.99
S0000600427,1,33062,2018-05-12 18:12:00.000,68,S,902,3,2.89
S0000600428,1,33077,2018-04-21 15:08:00.000,91,S,910,6,1.99
S0000600429,1,33094,2018-03-25 11:14:00.000,51,S,901,7,2.15
S0000600430,1,33146,2018-05-02 20:51:00.000,44,S,909,6,190.5
S0000600431,1,33310,2018-04-18 02:55:00.000,76,S,908,8,82
S0000600432,1,33386,2018-04-21 07:01:00.000,91,S,905,3,399.89
S0000600433,1,33565,2018-04-28 14:50:00.000,69,S,905,8,399.89
S0000600434,1,33676,2018-05-16 07:03:00.000,2,S,901,1,2.15
S0000600435,1,33799,2018-03-21 23:35:00.000,68,S,905,2,399.89
S0000600436,1,33835,2018-04-08 14:13:00.000,120,S,903,8,299.99
S0000600437,1,33938,2018-05-11 13:15:00.000,93,S,910,1,1.99
S0000600438,1,34008,2018-03-26 01:09:00.000,102,S,904,3,5.89
S0000600439,1,34044,2018-03-21 02:15:00.000,118,S,905,5,399.89
S0000600440,1,34234,2018-05-14 08:38:00.000,31,S,906,3,24.99
S0000600441,1,34236,2018-05-18 12:11:00.000,31,S,907,6,89.99
S0000600442,1,34298,2018-04-23 15:30:00.000,68,S,910,4,1.99
S0000600443,1,34309,2018-04-17 23:50:00.000,68,S,903,3,299.99
S0000600444,1,34357,2018-05-02 22:15:00.000,86,S,909,2,190.5
S0000600445,1,34379,2018-04-13 14:24:00.000,93,S,900,7,0.99
S0000600446,1,34400,2018-04-03 01:47:00.000,82,S,911,1,80
S0000600447,1,34504,2018-04-21 12:21:00.000,77,S,905,7,399.89
S0000600448,1,34567,2018-03-19 16:11:00.000,30,S,906,8,24.99
S0000600449,1,34572,2018-05-07 09:12:00.000,118,S,911,8,80
S0000600450,1,34646,2018-05-01 17:57:00.000,96,S,902,4,2.89
S0000600451,1,34722,2018-05-08 17:13:00.000,71,S,906,6,24.99
S0000600452,1,34783,2018-05-09 22:48:00.000,121,S,902,7,2.89
S0000600453,1,34907,2018-03-28 20:44:00.000,35,S,908,6,82
S0000600454,1,35147,2018-04-22 11:32:00.000,36,S,903,2,299.99
S0000600455,1,35211,2018-04-13 07:58:00.000,71,S,901,3,2.15
S0000600456,1,35218,2018-03-17 09:56:00.000,30,S,908,3,82
S0000600457,1,35297,2018-03-13 22:04:00.000,61,S,906,7,24.99
S0000600458,1,35323,2018-03-27 10:33:00.000,81,S,905,8,399.89
S0000600459,1,35346,2018-05-02 21:39:00.000,36,S,908,1,82
S0000600460,1,35358,2018-04-24 23:15:00.000,88,S,908,5,82
S0000600461,1,35527,2018-04-08 17:52:00.000,37,S,904,7,5.89
S0000600462,1,35611,2018-05-01 08:35:00.000,42,S,905,1,399.89
S0000600463,1,35723,2018-04-28 18:35:00.000,58,S,908,3,82
S0000600464,1,35735,2018-05-03 19:48:00.000,51,S,907,4,89.99
S0000600465,1,35843,2018-04-26 19:15:00.000,100,S,900,1,0.99
S0000600466,1,35869,2018-04-03 14:01:00.000,44,S,901,4,2.15
S0000600467,1,35895,2018-05-08 20:10:00.000,60,S,908,3,82
S0000600468,1,35920,2018-03-19 06:04:00.000,76,S,909,6,190.5
S0000600469,1,35956,2018-03-15 22:07:00.000,83,S,902,6,2.89
S0000600470,1,35977,2018-05-07 20:29:00.000,97,S,902,6,2.89
S0000600471,1,36106,2018-03-25 20:03:00.000,114,S,900,1,0.99
S0000600472,1,36209,2018-04-07 17:55:00.000,119,S,907,8,89.99
S0000600473,1,36212,2018-03-16 07:42:00.000,97,S,903,6,299.99
S0000600474,1,36235,2018-03-30 00:11:00.000,97,S,904,5,5.89
S0000600475,1,36338,2018-03-21 10:14:00.000,118,S,903,2,299.99
S0000600476,1,36386,2018-04-22 11:47:00.000,115,S,909,5,190.5
S0000600477,1,36388,2018-04-05 17:06:00.000,35,S,910,7,1.99
S0000600478,1,36419,2018-05-11 04:26:00.000,105,S,908,4,82
S0000600479,1,36512,2018-05-13 16:58:00.000,107,S,910,3,1.99
S0000600480,1,36525,2018-05-07 08:51:00.000,111,S,911,2,80
S0000600481,1,36549,2018-04-07 10:47:00.000,76,S,906,3,24.99
S0000600482,1,36577,2018-04-07 00:00:00.000,84,S,906,6,24.99
S0000600483,1,36766,2018-03-29 17:00:00.000,60,S,911,6,80
S0000600484,1,36874,2018-03-18 19:13:00.000,29,S,902,8,2.89
S0000600485,1,36903,2018-04-24 20:28:00.000,108,S,904,4,5.89
S0000600486,1,36916,2018-04-12 04:08:00.000,27,S,906,5,24.99
S0000600487,1,37136,2018-04-06 07:01:00.000,9,S,904,8,5.89
S0000600488,1,37365,2018-05-14 15:26:00.000,92,S,902,1,2.89
S0000600489,1,37415,2018-03-16 08:41:00.000,56,S,903,6,299.99
S0000600490,1,37562,2018-05-12 01:30:00.000,97,S,911,1,80
S0000600491,1,37594,2018-04-01 18:05:00.000,3,S,906,8,24.99
S0000600492,1,37608,2018-04-01 22:30:00.000,69,S,904,2,5.89
S0000600493,1,37609,2018-03-15 15:27:00.000,68,S,911,2,80
S0000600494,1,37865,2018-05-08 07:09:00.000,97,S,910,3,1.99
S0000600495,1,37876,2018-03-15 04:36:00.000,115,S,904,2,5.89
S0000600496,1,37885,2018-05-05 02:58:00.000,111,S,903,3,299.99
S0000600497,1,37960,2018-04-01 21:52:00.000,119,S,903,6,299.99
S0000600498,1,37999,2018-05-01 07:48:00.000,89,S,903,8,299.99
S0000600499,1,38002,2018-04-15 14:50:00.000,88,S,905,5,399.89
S0000600500,1,38105,2018-03-25 11:29:00.000,78,S,900,3,0.99
S0000600501,1,38134,2018-04-19 18:59:00.000,80,S,911,8,80
S0000600502,1,38156,2018-03-15 14:29:00.000,102,S,903,7,299.99
S0000600503,1,38419,2018-04-15 03:48:00.000,24,S,900,2,0.99
S0000600504,1,38460,2018-03-28 23:29:00.000,80,S,911,7,80
S0000600505,1,38512,2018-04-21 08:17:00.000,50,S,907,7,89.99
S0000600506,1,38653,2018-04-24 07:00:00.000,100,S,910,7,1.99
S0000600507,1,38774,2018-04-16 01:13:00.000,113,S,902,7,2.89
S0000600508,1,39001,2018-03-20 20:06:00.000,105,S,900,5,0.99
S0000600509,1,39128,2018-03-24 18:19:00.000,119,S,904,4,5.89
S0000600510,1,39366,2018-05-12 18:16:00.000,88,S,902,6,2.89
S0000600511,1,39525,2018-03-27 05:34:00.000,82,S,901,5,2.15
S0000600512,1,39612,2018-04-30 21:20:00.000,59,S,907,1,89.99
S0000600513,1,39649,2018-04-22 04:41:00.000,113,S,901,8,2.15
S0000600514,1,39659,2018-05-07 16:16:00.000,119,S,908,4,82
S0000600515,1,39718,2018-03-28 19:56:00.000,55,S,911,1,80
S0000600516,1,39767,2018-04-30 07:47:00.000,48,S,911,6,80
S0000600517,1,39776,2018-04-06 13:14:00.000,80,S,905,1,399.89
S0000600518,1,39973,2018-03-12 17:49:00.000,102,S,905,8,399.89
S0000600519,1,39991,2018-05-05 06:21:00.000,100,S,900,4,0.99
S0000600520,1,39999,2018-03-19 04:52:00.000,88,S,902,4,2.89
S0000600521,1,40300,2018-05-19 02:54:00.000,40,S,907,4,89.99
S0000600522,1,40409,2018-04-12 01:36:00.000,44,S,903,6,299.99
S0000600523,1,40445,2018-04-08 07:07:00.000,78,S,906,5,24.99
S0000600524,1,40507,2018-03-28 01:47:00.000,45,S,911,3,80
S0000600525,1,40537,2018-05-11 00:25:00.000,73,S,904,1,5.89
S0000600526,1,40611,2018-03-15 12:20:00.000,106,S,903,7,299.99
S0000600527,1,40670,2018-04-21 08:03:00.000,119,S,900,2,0.99
S0000600528,1,40679,2018-04-30 07:09:00.000,95,S,904,2,5.89
S0000600529,1,40704,2018-03-24 00:51:00.000,105,S,907,7,89.99
S0000600530,1,40803,2018-05-09 07:58:00.000,51,S,902,7,2.89
S0000600531,1,40824,2018-04-28 03:59:00.000,68,S,903,6,299.99
S0000600532,1,40929,2018-03-18 08:34:00.000,119,S,905,5,399.89
S0000600533,1,40976,2018-04-20 16:29:00.000,102,S,909,4,190.5
S0000600534,1,40993,2018-04-24 14:45:00.000,44,S,907,1,89.99
S0000600535,1,41056,2018-04-12 19:14:00.000,76,S,907,4,89.99
S0000600536,1,41198,2018-03-26 14:59:00.000,102,S,904,3,5.89
S0000600537,1,41352,2018-04-12 03:12:00.000,90,S,908,4,82
S0000600538,1,41378,2018-05-11 10:23:00.000,31,S,904,2,5.89
S0000600539,1,41402,2018-03-21 20:29:00.000,67,S,908,3,82
S0000600540,1,41497,2018-04-20 14:11:00.000,92,S,906,7,24.99
S0000600541,1,41542,2018-03-28 16:13:00.000,71,S,904,8,5.89
S0000600542,1,41544,2018-03-17 04:24:00.000,60,S,909,5,190.5
S0000600543,1,41570,2018-03-18 06:07:00.000,76,S,911,3,80
S0000600544,1,41583,2018-04-12 21:52:00.000,71,S,911,8,80
S0000600545,1,41752,2018-05-07 16:52:00.000,39,S,901,3,2.15
S0000600546,1,41776,2018-03-29 13:17:00.000,49,S,907,8,89.99
S0000600547,1,41843,2018-04-03 09:09:00.000,60,S,905,1,399.89
S0000600548,1,41919,2018-04-07 08:08:00.000,61,S,911,3,80
S0000600549,1,41938,2018-03-17 00:57:00.000,66,S,908,5,82
S0000600550,1,42074,2018-05-13 06:04:00.000,24,S,903,3,299.99
S0000600551,1,42132,2018-04-12 12:24:00.000,76,S,905,8,399.89
S0000600552,1,42140,2018-04-28 20:38:00.000,68,S,903,8,299.99
S0000600553,1,42149,2018-05-01 23:55:00.000,32,S,904,2,5.89
S0000600554,1,42264,2018-03-29 07:58:00.000,77,S,906,5,24.99
S0000600555,1,42455,2018-04-11 15:05:00.000,34,S,909,1,190.5
S0000600556,1,42488,2018-03-14 02:10:00.000,87,S,900,8,0.99
S0000600557,1,42493,2018-04-12 01:01:00.000,65,S,910,8,1.99
S0000600558,1,42599,2018-03-28 07:45:00.000,57,S,905,7,399.89
S0000600559,1,42649,2018-05-18 12:07:00.000,24,S,906,6,24.99
S0000600560,1,42764,2018-05-15 08:29:00.000,86,S,903,7,299.99
S0000600561,1,42920,2018-04-25 05:53:00.000,27,S,910,1,1.99
S0000600562,1,43081,2018-04-06 16:42:00.000,38,S,900,1,0.99
S0000600563,1,43136,2018-05-08 03:49:00.000,104,S,904,7,5.89
S0000600564,1,43138,2018-05-08 23:58:00.000,92,S,901,1,2.15
S0000600565,1,43252,2018-04-03 21:59:00.000,81,S,911,4,80
S0000600566,1,43282,2018-03-20 02:55:00.000,107,S,903,3,299.99
S0000600567,1,43422,2018-03-17 14:58:00.000,93,S,908,8,82
S0000600568,1,43439,2018-04-19 12:05:00.000,65,S,906,8,24.99
S0000600569,1,43539,2018-05-03 21:53:00.000,71,S,905,5,399.89
S0000600570,1,43582,2018-04-27 00:32:00.000,67,S,906,7,24.99
S0000600571,1,43627,2018-04-10 19:25:00.000,53,S,903,1,299.99
S0000600572,1,43656,2018-03-30 08:31:00.000,96,S,905,4,399.89
S0000600573,1,43753,2018-04-03 01:58:00.000,74,S,906,5,24.99
S0000600574,1,43794,2018-04-27 06:17:00.000,33,S,908,2,82
S0000600575,1,43821,2018-03-29 14:45:00.000,75,S,908,3,82
S0000600576,1,43861,2018-04-17 17:31:00.000,115,S,905,6,399.89
S0000600577,1,43863,2018-03-30 20:11:00.000,22,S,910,8,1.99
S0000600578,1,43930,2018-04-05 06:20:00.000,32,S,903,4,299.99
S0000600579,1,44106,2018-04-16 06:39:00.000,35,S,909,2,190.5
S0000600580,1,44207,2018-04-29 01:14:00.000,38,S,900,7,0.99
S0000600581,1,44210,2018-05-13 21:58:00.000,85,S,900,4,0.99
S0000600582,1,44297,2018-04-01 06:05:00.000,91,S,908,1,82
S0000600583,1,44328,2018-04-24 12:31:00.000,74,S,911,6,80
S0000600584,1,44391,2018-05-07 10:18:00.000,88,S,910,4,1.99
S0000600585,1,44537,2018-05-15 21:08:00.000,89,S,900,1,0.99
S0000600586,1,44633,2018-04-11 20:55:00.000,87,S,906,3,24.99
S0000600587,1,44641,2018-04-05 23:02:00.000,64,S,902,3,2.89
S0000600588,1,44659,2018-03-29 19:33:00.000,76,S,900,3,0.99
S0000600589,1,44711,2018-04-15 01:39:00.000,38,S,905,6,399.89
S0000600590,1,44728,2018-03-14 23:58:00.000,75,S,904,3,5.89
S0000600591,1,44799,2018-05-02 20:12:00.000,77,S,900,8,0.99
S0000600592,1,44815,2018-04-24 17:11:00.000,66,S,904,6,5.89
S0000600593,1,44920,2018-04-14 20:49:00.000,89,S,901,7,2.15
S0000600594,1,44994,2018-05-01 21:36:00.000,68,S,908,4,82
S0000600595,1,45010,2018-03-15 05:27:00.000,66,S,910,4,1.99
S0000600596,1,45030,2018-04-15 02:52:00.000,67,S,906,1,24.99
S0000600597,1,45101,2018-04-20 03:53:00.000,26,S,906,4,24.99
S0000600598,1,45336,2018-03-13 16:19:00.000,84,S,903,3,299.99
S0000600599,1,45340,2018-04-03 23:32:00.000,85,S,902,3,2.89
S0000600600,1,45412,2018-04-17 10:44:00.000,30,S,903,8,299.99
S0000600601,1,45544,2018-04-18 21:23:00.000,119,S,907,5,89.99
S0000600602,1,45741,2018-03-21 17:02:00.000,56,S,908,4,82
S0000600603,1,45757,2018-03-21 12:19:00.000,92,S,904,5,5.89
S0000600604,1,45770,2018-04-13 13:00:00.000,88,S,902,1,2.89
S0000600605,1,45838,2018-03-18 05:10:00.000,90,S,909,7,190.5
S0000600606,1,45872,2018-03-20 09:36:00.000,97,S,909,8,190.5
S0000600607,1,45895,2018-03-22 02:21:00.000,105,S,901,4,2.15
S0000600608,1,46004,2018-04-07 09:16:00.000,31,S,901,8,2.15
S0000600609,1,46060,2018-05-12 00:24:00.000,32,S,909,5,190.5
S0000600610,1,46138,2018-04-25 06:38:00.000,89,S,910,5,1.99
S0000600611,1,46155,2018-03-24 06:02:00.000,118,S,900,1,0.99
S0000600612,1,46279,2018-05-03 08:47:00.000,82,S,904,1,5.89
S0000600613,1,46288,2018-04-29 01:49:00.000,25,S,901,4,2.15
S0000600614,1,46343,2018-03-31 13:18:00.000,106,S,909,1,190.5
S0000600615,1,46466,2018-04-03 02:56:00.000,32,S,901,4,2.15
S0000600616,1,46487,2018-04-07 18:21:00.000,102,S,907,8,89.99
S0000600617,1,46563,2018-04-14 08:38:00.000,76,S,907,4,89.99
S0000600618,1,46607,2018-05-15 05:44:00.000,113,S,900,4,0.99
S0000600619,1,46634,2018-03-22 12:13:00.000,87,S,901,2,2.15
S0000600620,1,46644,2018-04-11 05:25:00.000,43,S,910,7,1.99
S0000600621,1,46649,2018-04-05 19:27:00.000,104,S,900,3,0.99
S0000600622,1,46729,2018-03-14 20:27:00.000,23,S,904,3,5.89
S0000600623,1,46763,2018-05-07 00:27:00.000,30,S,909,4,190.5
S0000600624,1,46911,2018-04-07 16:29:00.000,44,S,911,6,80
S0000600625,1,46929,2018-04-23 09:10:00.000,115,S,908,7,82
S0000600626,1,46958,2018-04-22 08:28:00.000,118,S,909,4,190.5
S0000600627,1,46961,2018-04-04 19:44:00.000,84,S,902,3,2.89
S0000600628,1,46962,2018-04-05 11:35:00.000,65,S,908,6,82
S0000600629,1,47004,2018-05-12 10:56:00.000,117,S,911,7,80
S0000600630,1,47093,2018-05-08 03:34:00.000,36,S,909,8,190.5
S0000600631,1,47138,2018-03-22 08:15:00.000,87,S,907,5,89.99
S0000600632,1,47157,2018-03-20 09:36:00.000,88,S,911,4,80
S0000600633,1,47167,2018-05-21 18:28:00.000,105,S,904,2,5.89
S0000600634,1,47238,2018-04-01 18:32:00.000,101,S,902,4,2.89
S0000600635,1,47260,2018-03-19 01:45:00.000,87,S,911,4,80
S0000600636,1,47263,2018-04-30 21:47:00.000,55,S,908,8,82
S0000600637,1,47320,2018-03-27 11:22:00.000,54,S,907,6,89.99
S0000600638,1,47388,2018-03-24 12:47:00.000,89,S,910,5,1.99
S0000600639,1,47405,2018-05-07 11:56:00.000,96,S,902,1,2.89
S0000600640,1,47485,2018-04-04 06:35:00.000,85,S,910,1,1.99
S0000600641,1,47567,2018-04-06 12:22:00.000,53,S,902,3,2.89
S0000600642,1,47608,2018-04-04 04:37:00.000,61,S,911,1,80
S0000600643,1,47794,2018-03-22 07:46:00.000,35,S,909,7,190.5
S0000600644,1,47797,2018-04-26 20:22:00.000,37,S,902,6,2.89
S0000600645,1,47841,2018-04-21 17:52:00.000,100,S,901,5,2.15
S0000600646,1,47843,2018-05-03 19:49:00.000,108,S,906,8,24.99
S0000600647,1,47865,2018-05-05 00:15:00.000,71,S,911,2,80
S0000600648,1,48054,2018-03-23 02:05:00.000,82,S,901,7,2.15
S0000600649,1,48057,2018-03-27 09:43:00.000,65,S,905,8,399.89
S0000600650,1,48103,2018-05-13 23:08:00.000,102,S,910,1,1.99
S0000600651,1,48361,2018-03-26 13:55:00.000,80,S,906,1,24.99
S0000600652,1,48365,2018-05-08 21:15:00.000,48,S,901,2,2.15
S0000600653,1,48423,2018-05-08 12:55:00.000,88,S,901,8,2.15
S0000600654,1,48584,2018-04-08 18:19:00.000,26,S,909,3,190.5
S0000600655,1,48630,2018-04-05 08:17:00.000,68,S,910,8,1.99
S0000600656,1,48695,2018-03-17 21:54:00.000,77,S,902,7,2.89
S0000600657,1,48697,2018-04-01 20:22:00.000,30,S,902,3,2.89
S0000600658,1,48749,2018-05-07 00:39:00.000,118,S,901,1,2.15
S0000600659,1,48989,2018-04-14 05:52:00.000,56,S,906,7,24.99
S0000600660,1,49055,2018-04-17 18:29:00.000,61,S,906,7,24.99
S0000600661,1,49114,2018-04-11 11:33:00.000,89,S,911,7,80
S0000600662,1,49129,2018-04-14 05:43:00.000,110,S,907,1,89.99
S0000600663,1,49133,2018-04-20 01:25:00.000,78,S,906,7,24.99
S0000600664,1,49243,2018-04-01 19:31:00.000,113,S,902,4,2.89
S0000600665,1,49300,2018-03-27 20:26:00.000,57,S,908,3,82
S0000600666,1,49342,2018-04-10 10:46:00.000,77,S,901,6,2.15
S0000600667,1,49440,2018-05-13 09:39:00.000,27,S,900,4,0.99
S0000600668,1,49475,2018-05-10 01:02:00.000,96,S,901,2,2.15
S0000600669,1,49605,2018-03-28 08:32:00.000,88,S,900,4,0.99
S0000600670,1,49611,2018-04-05 19:39:00.000,75,S,904,1,5.89
S0000600671,1,49629,2018-04-01 04:19:00.000,102,S,901,7,2.15
S0000600672,1,49665,2018-03-22 20:28:00.000,101,S,901,8,2.15
S0000600673,1,49705,2018-05-08 01:41:00.000,25,S,905,6,399.89
S0000600674,1,49769,2018-05-08 14:19:00.000,82,S,906,8,24.99
S0000600675,1,49774,2018-04-23 06:05:00.000,43,S,911,6,80
S0000600676,1,49778,2018-03-13 13:49:00.000,68,S,902,3,2.89
S0000600677,1,49849,2018-04-13 22:27:00.000,119,S,907,2,89.99
S0000600678,1,49943,2018-04-15 19:29:00.000,75,S,902,1,2.89
S0000600679,1,50000,2018-04-17 15:57:00.000,39,S,905,4,399.89
S0000600680,1,50026,2018-04-21 04:09:00.000,82,S,908,5,82
S0000600681,1,50061,2018-03-31 16:43:00.000,67,S,902,5,2.89
S0000600682,1,50217,2018-05-14 17:39:00.000,74,S,909,7,190.5
S0000600683,1,50300,2018-04-23 15:45:00.000,105,S,910,5,1.99
S0000600684,1,50304,2018-03-23 07:41:00.000,89,S,911,1,80
S0000600685,1,50310,2018-04-02 19:30:00.000,119,S,900,2,0.99
S0000600686,1,50501,2018-03-26 17:11:00.000,65,S,907,5,89.99
S0000600687,1,50637,2018-04-23 20:42:00.000,117,S,908,1,82
S0000600688,1,50693,2018-03-22 02:40:00.000,101,S,906,4,24.99
S0000600689,1,50860,2018-04-30 20:07:00.000,60,S,911,2,80
S0000600690,1,50882,2018-03-14 20:22:00.000,91,S,905,5,399.89
S0000600691,1,50928,2018-05-14 10:40:00.000,119,S,901,5,2.15
S0000600692,1,51017,2018-04-11 18:57:00.000,89,S,907,5,89.99
S0000600693,1,51096,2018-05-04 02:44:00.000,39,S,907,7,89.99
S0000600694,1,51126,2018-04-29 09:12:00.000,32,S,902,5,2.89
S0000600695,1,51340,2018-04-03 01:55:00.000,99,S,907,2,89.99
S0000600696,1,51349,2018-05-15 01:11:00.000,33,S,911,3,80
S0000600697,1,51527,2018-05-07 23:09:00.000,47,S,904,4,5.89
S0000600698,1,51635,2018-04-03 19:19:00.000,72,S,907,8,89.99
S0000600699,1,51779,2018-04-09 23:40:00.000,110,S,910,6,1.99
S0000600700,1,51871,2018-04-07 19:14:00.000,74,S,900,6,0.99
S0000600701,1,51886,2018-04-17 08:32:00.000,34,S,903,1,299.99
S0000600702,1,51901,2018-03-31 21:58:00.000,96,S,905,5,399.89
S0000600703,1,51936,2018-05-10 11:53:00.000,67,S,901,5,2.15
S0000600704,1,51948,2018-03-31 20:45:00.000,79,S,910,8,1.99
S0000600705,1,51994,2018-04-03 07:33:00.000,82,S,905,1,399.89
S0000600706,1,52104,2018-04-18 07:08:00.000,66,S,910,8,1.99
S0000600707,1,52108,2018-05-01 04:09:00.000,82,S,902,2,2.89
S0000600708,1,52236,2018-03-24 22:24:00.000,48,S,900,8,0.99
S0000600709,1,52337,2018-05-13 22:38:00.000,88,S,902,4,2.89
S0000600710,1,52372,2018-04-30 06:35:00.000,88,S,901,8,2.15
S0000600711,1,52393,2018-04-22 11:30:00.000,28,S,904,7,5.89
S0000600712,1,52401,2018-04-10 07:58:00.000,34,S,902,1,2.89
S0000600713,1,52741,2018-04-11 09:47:00.000,90,S,903,6,299.99
S0000600714,1,52773,2018-04-13 19:57:00.000,115,S,905,3,399.89
S0000600715,1,52813,2018-03-25 01:12:00.000,38,S,906,8,24.99
S0000600716,1,52838,2018-04-11 15:49:00.000,113,S,910,7,1.99
S0000600717,1,52865,2018-04-24 08:52:00.000,89,S,905,4,399.89
S0000600718,1,52873,2018-05-10 01:13:00.000,108,S,905,6,399.89
S0000600719,1,52979,2018-04-14 23:14:00.000,27,S,907,6,89.99
S0000600720,1,53020,2018-04-18 09:09:00.000,61,S,911,3,80
S0000600721,1,53206,2018-04-16 11:10:00.000,65,S,903,8,299.99
S0000600722,1,53336,2018-04-22 14:49:00.000,81,S,905,3,399.89
S0000600723,1,53338,2018-05-05 17:29:00.000,40,S,906,7,24.99
S0000600724,1,53563,2018-04-17 13:18:00.000,32,S,910,5,1.99
S0000600725,1,53607,2018-04-01 21:45:00.000,92,S,904,8,5.89
S0000600726,1,53651,2018-04-14 14:34:00.000,103,S,908,4,82
S0000600727,1,53666,2018-03-26 09:59:00.000,50,S,909,3,190.5
S0000600728,1,53937,2018-04-15 12:13:00.000,72,S,901,4,2.15
S0000600729,1,54004,2018-03-28 21:05:00.000,32,S,903,5,299.99
S0000600730,1,54010,2018-04-26 21:57:00.000,94,S,910,6,1.99
S0000600731,1,54047,2018-04-07 12:03:00.000,41,S,911,2,80
S0000600732,1,54126,2018-03-24 16:32:00.000,98,S,903,4,299.99
